int_number,city,state,first_analysis_yr,last_analysis_yr,n_approaches,int_type,lighting_count,exclusive_ltl_count,two_way_count,rtor_permitted_count,ind_tx_count,ind_ca_count,ind_mn_count,ind_twltl_count,ind_ow_count,ind_2u_count,ind_divided_count,ind_30or35_count,ind_40__count,ind_sharrow_count,ind_bikelane_count,ind_sidepath_count,numpsl_min,numpsl_max,numpsl_sum,num_lanes_min,num_lanes_max,num_lanes_sum,bulb_outs_min,bulb_outs_max,bulb_outs_sum,count_ltl_min,count_ltl_max,count_ltl_sum,count_rtl_min,count_rtl_max,count_rtl_sum,count_rtor_min,count_rtor_max,count_rtor_sum,liquor_stores_0_1mi_min,liquor_stores_0_1mi_max,liquor_stores_0_1mi_sum,transit_daily_trips_0_5mi_min,transit_daily_trips_0_5mi_max,transit_daily_trips_0_5mi_sum,park_distance_min,park_distance_mean,park_distance_max,school_distance_min,school_distance_mean,school_distance_max,park_distance_has_500ft,park_distance_has_qtrmi,park_distance_has_halfmi,school_distance_has_500ft,school_distance_has_qtrmi,school_distance_has_halfmi,duration_yrs,avg_aadt_min,avg_aadt_max,avg_aadt_sum,avg_aadt_mean,avg_popden_min,avg_popden_max,avg_popden_sum,avg_popden_mean,avg_empden_min,avg_empden_max,avg_empden_sum,avg_empden_mean,avg_avgwindspd_min,avg_avgwindspd_max,avg_avgwindspd_sum,avg_avgwindspd_mean,avg_fraccombike_min,avg_fraccombike_max,avg_fraccombike_sum,avg_fraccombike_mean,avg_fraccomwalk_min,avg_fraccomwalk_max,avg_fraccomwalk_sum,avg_fraccomwalk_mean,avg_aadb_min,avg_aadb_max,avg_aadb_sum,avg_aadb_mean,avg_aadp_min,avg_aadp_max,avg_aadp_sum,avg_aadp_mean,sum_totalcrash,sum_pedcrash,sum_bikecrash,sum_kacrash,sum_daycrash,sum_nightcrash,sum_dawnduskcrash,sum_ka_nightcrashes,sum_ped_k_a,sum_ped_night,sum_ped_nightk_a,sum_bike_k_a,sum_bike_night,sum_bike_nightk_a
1560,Los Angeles,CA,2015.0,2022.0,3,3SG 2x2,2,1,3,3,0,3,0,0,0,1,0,0,0,0,0,0,25.0,25.0,75.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,81.0,375.0,375.0,375.0,109.0,109.0,109.0,1,1,1,1,1,1,8,1271.375,22382.5,46036.375,15345.458333333334,20683.25,20683.25,62049.75,20683.25,3139.0,3139.0,9417.0,3139.0,1.675,1.675,5.025,1.675,0.006754677374999999,0.006754677374999999,0.020264032125,0.006754677375,0.01174067375,0.01174067375,0.03522202125,0.01174067375,141.81881909353135,218.65752922380779,579.1338775411468,193.04462584704896,1262.8367644804068,1562.6148293941853,4388.066423268777,1462.6888077562592,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,Los Angeles,CA,2015.0,2022.0,3,3SG 2x2,3,0,3,3,0,3,0,0,0,1,0,0,0,0,0,0,25.0,25.0,75.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,78.0,335.0,335.0,335.0,146.0,146.0,146.0,1,1,1,1,1,1,8,1271.375,22382.5,46036.375,15345.458333333334,20712.375,20712.375,62137.125,20712.375,3097.0,3097.0,9291.0,3097.0,1.675,1.675,5.025,1.675,0.0067921285,0.0067921285,0.0203763855,0.0067921285,0.011362929124999999,0.011362929124999999,0.034088787375,0.011362929125,143.94599907236167,221.9377526324893,587.8215043373403,195.9405014457801,1244.5913283372593,1540.0382067554092,4324.667741848079,1441.5559139493594,9.0,7.0,2.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1779,Los Angeles,CA,2018.0,2022.0,3,3SG 2x2,3,1,3,3,0,3,0,1,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,215.0,215.0,215.0,160.0,160.0,160.0,1,1,1,1,1,1,5,2401.4,30723.8,63849.0,21283.0,10966.8,10966.8,32900.4,10966.8,814.0,814.0,2442.0,814.0,1.6400000000000001,1.6400000000000001,4.920000000000001,1.6400000000000001,0.0,0.0,0.0,0.0,0.0013387324000000002,0.0013387324000000002,0.0040161972,0.0013387324,131.38343496875794,155.49994409617602,419.49773967428973,139.8325798914299,569.6690738900252,818.1581211883877,2191.3902200171274,730.4634066723759,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1798,Los Angeles,CA,2018.0,2022.0,3,3ST 2x2,3,1,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,18.0,18.0,54.0,496.0,496.0,496.0,354.0,354.0,354.0,1,1,1,1,1,1,5,1368.0,17322.2,36012.4,12004.133333333333,9664.2,9664.2,28992.6,9664.2,671.0,671.0,2013.0,671.0,1.6400000000000001,1.6400000000000001,4.920000000000001,1.6400000000000001,0.0,0.0,0.0,0.0,0.0027443036,0.0027443036,0.0082329108,0.0027443036,124.7701132662351,147.61621988867603,420.00255304358717,140.00085101452908,741.972431935423,755.4488596985439,2252.87015133251,750.9567171108368,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Los Angeles,CA,2015.0,2022.0,3,3ST 2x2,3,2,3,3,0,3,0,1,0,1,0,2,0,0,2,0,25.0,35.0,95.0,2.0,5.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,69.0,524.0,524.0,524.0,508.0,508.0,508.0,0,1,1,0,1,1,8,3496.0,24306.25,52108.5,17369.5,17102.625,17102.625,51307.875,17102.625,848.0,848.0,2544.0,848.0,1.675,1.675,5.025,1.675,0.0014156281969125,0.0014156281969125,0.0042468845907375,0.0014156281969125,0.007715836749999999,0.007715836749999999,0.02314751025,0.007715836749999999,126.44330356450848,225.08257992796905,543.4821095538209,181.16070318460694,633.6803719491727,910.091079734444,2437.627446095679,812.5424820318929,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,Los Angeles,CA,2021.0,2022.0,3,3SG 2x2,3,0,3,3,0,3,0,0,0,3,0,2,0,0,0,0,25.0,35.0,95.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,66.0,356.0,356.0,356.0,198.0,198.0,198.0,1,1,1,1,1,1,2,3454.0,17282.0,38018.0,12672.666666666666,19719.5,19719.5,59158.5,19719.5,1740.0,1740.0,5220.0,1740.0,1.6,1.6,4.800000000000001,1.6000000000000003,0.0082495725,0.0082495725,0.0247487175,0.0082495725,0.006040963,0.006040963,0.018122889,0.006040963,125.59071853028348,148.8479145256343,400.02935158620124,133.34311719540042,624.2956854076557,758.7134052940605,2007.3047761093721,669.1015920364573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,Los Angeles,CA,2014.0,2022.0,4,4ST 2x2,4,1,4,4,0,4,0,0,0,2,0,2,0,2,2,0,25.0,35.0,120.0,2.0,4.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,68.0,255.0,255.0,255.0,225.0,225.0,225.0,1,1,1,1,1,1,9,16754.666666666668,24544.11111111111,84577.55555555556,21144.38888888889,18651.88888888889,18651.88888888889,74607.55555555556,18651.88888888889,1769.0,1769.0,7076.0,1769.0,1.688888888888889,1.688888888888889,6.755555555555556,1.688888888888889,0.0017826990000000002,0.0017826990000000002,0.007130796000000001,0.0017826990000000002,0.011111524333333333,0.011111524333333333,0.04444609733333333,0.011111524333333333,165.29474371159742,341.1713774050911,968.7440567662941,242.18601419157352,929.7188697550129,1398.1178942125707,4608.154180134066,1152.0385450335166,10.0,7.0,3.0,1.0,7.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
2312,Los Angeles,CA,2020.0,2022.0,4,4ST 2x2,4,2,4,4,0,4,0,0,0,2,0,2,0,0,0,0,25.0,35.0,120.0,2.0,5.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,132.0,471.0,471.0,471.0,522.0,522.0,522.0,1,1,1,0,1,1,3,1368.0,14959.0,32654.0,8163.5,19790.333333333332,19790.333333333332,79161.33333333333,19790.333333333332,1500.0,1500.0,6000.0,1500.0,1.6000000000000003,1.6000000000000003,6.400000000000001,1.6000000000000003,0.00024136199999999998,0.00024136199999999998,0.0009654479999999999,0.00024136199999999998,0.011908395666666667,0.011908395666666667,0.04763358266666667,0.011908395666666667,114.42872897861514,134.40684290445077,497.6711437661318,124.41778594153296,668.9837825842525,681.1345192324852,2700.2366036334756,675.0591509083689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,Los Angeles,CA,2014.0,2022.0,3,3ST 2x2,3,2,3,3,0,3,0,2,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,5.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,66.0,1015.0,1015.0,1015.0,374.0,374.0,374.0,0,1,1,1,1,1,9,7045.444444444444,17752.777777777777,42551.0,14183.666666666666,17607.333333333332,17607.333333333332,52822.0,17607.333333333332,802.0,802.0,2406.0,802.0,1.688888888888889,1.688888888888889,5.066666666666667,1.688888888888889,0.0010263832222222222,0.0010263832222222222,0.0030791496666666665,0.0010263832222222222,0.009957699333333334,0.009957699333333334,0.029873098,0.009957699333333334,100.96816999868918,107.44257335460793,309.3789133519863,103.12630445066208,644.9748689618477,909.7877705969468,2199.737508520642,733.2458361735474,5.0,4.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0
2417,Los Angeles,CA,2019.0,2022.0,3,3ST 2x2,3,1,3,3,0,3,0,0,0,1,1,2,0,0,2,0,25.0,35.0,95.0,2.0,5.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,66.0,392.0,392.0,392.0,506.0,506.0,506.0,1,1,1,0,1,1,4,1368.0,16956.0,33399.0,11133.0,14758.5,14758.5,44275.5,14758.5,1216.0,1216.0,3648.0,1216.0,1.65,1.65,4.950000000000001,1.6500000000000004,0.0005807294249999999,0.0005807294249999999,0.001742188275,0.0005807294249999999,0.005797054500000001,0.005797054500000001,0.0173911635,0.0057970545,119.29269530339728,307.14327905277366,644.127021636593,214.70900721219766,652.2393792167396,704.4459734342682,2048.5647371598566,682.8549123866189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,Los Angeles,CA,2015.0,2020.0,3,3SG 2x2,3,2,3,3,0,3,0,2,0,0,0,3,0,1,2,0,35.0,35.0,105.0,4.0,5.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,63.0,567.0,567.0,567.0,116.0,116.0,116.0,0,1,1,1,1,1,6,9752.5,29275.166666666668,68302.83333333333,22767.61111111111,16460.333333333332,16460.333333333332,49381.0,16460.333333333332,1410.0,1410.0,4230.0,1410.0,1.7,1.7,5.1000000000000005,1.7000000000000002,0.0031143003333333336,0.0031143003333333336,0.009342900999999999,0.0031143003333333336,0.007795984,0.007795984,0.023387952000000004,0.007795984,197.2663056508618,246.7747444119881,675.350082959579,225.1166943198597,839.7155378977659,1205.998567076439,2885.4296428719704,961.8098809573236,7.0,5.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2466,Los Angeles,CA,2014.0,2021.0,3,3SG 2x2,3,1,3,3,0,3,0,2,0,1,0,2,0,0,2,0,25.0,35.0,95.0,2.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,63.0,551.0,551.0,551.0,72.0,72.0,72.0,0,1,1,1,1,1,8,9757.25,27910.125,65577.5,21859.166666666664,16865.0,16865.0,50595.0,16865.0,1280.0,1280.0,3840.0,1280.0,1.7000000000000002,1.7000000000000002,5.1000000000000005,1.7000000000000002,0.0023004576625,0.0023004576625,0.0069013729875,0.0023004576625,0.008025452875,0.008025452875,0.024076358625,0.008025452875,131.46247990834775,191.44965377867263,514.361787465693,171.453929155231,835.5742448043574,1178.643178101489,2849.791667710204,949.9305559034011,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2679,Los Angeles,CA,2014.0,2022.0,4,4ST 2x2,4,2,4,4,0,4,0,0,0,2,0,2,0,0,0,0,25.0,35.0,120.0,2.0,5.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,136.0,1099.0,1099.0,1099.0,661.0,661.0,661.0,0,1,1,0,1,1,9,12323.666666666666,16196.111111111111,57039.555555555555,14259.888888888889,12085.0,12085.0,48340.0,12085.0,709.0,709.0,2836.0,709.0,1.688888888888889,1.688888888888889,6.755555555555556,1.688888888888889,0.001182605,0.001182605,0.00473042,0.001182605,0.010435418444444445,0.010435418444444445,0.04174167377777778,0.010435418444444445,108.06163866154485,114.44872173111169,445.0207207853131,111.25518019632827,673.139090811758,685.3653002252192,2717.008782073955,679.2521955184887,3.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
2871,Los Angeles,CA,2015.0,2018.0,3,3ST 2x2,2,2,3,3,0,3,0,0,0,1,0,0,2,0,2,0,25.0,40.0,105.0,2.0,6.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,18.0,416.0,416.0,416.0,626.0,626.0,626.0,1,1,1,0,1,1,4,1839.25,21965.25,45283.75,15094.583333333332,2330.0,2330.0,6990.0,2330.0,8346.0,8346.0,25038.0,8346.0,1.7000000000000002,1.7000000000000002,5.1000000000000005,1.7000000000000002,0.0,0.0,0.0,0.0,0.0071246925,0.0071246925,0.021374077499999998,0.0071246925,133.00121662487658,173.95185823611394,480.72461391101774,160.24153797033924,327.7820163487786,428.0537634146391,1083.6177961121962,361.2059320373987,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,Los Angeles,CA,2018.0,2022.0,4,4ST 2x2,4,2,4,4,0,4,0,2,0,2,0,2,0,0,0,0,25.0,35.0,120.0,2.0,4.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,72.0,523.0,523.0,523.0,402.0,402.0,402.0,0,1,1,1,1,1,5,4078.0,33981.6,76119.2,19029.8,12812.0,12812.0,51248.0,12812.0,1681.0,1681.0,6724.0,1681.0,1.6400000000000001,1.6400000000000001,6.5600000000000005,1.6400000000000001,0.0030181647999999997,0.0030181647999999997,0.012072659199999999,0.0030181647999999997,0.012413957,0.012413957,0.049655828,0.012413957,126.164605957595,131.1022290988231,514.5336701128361,128.63341752820904,516.6892976808383,728.8308845040574,2491.040364369791,622.7600910924477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,Los Angeles,CA,2014.0,2022.0,3,3ST 2x2,3,0,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1083.0,1083.0,1083.0,124.0,124.0,124.0,0,1,1,1,1,1,9,1121.6666666666667,20407.666666666668,41937.0,13979.0,11281.444444444445,11281.444444444445,33844.333333333336,11281.444444444445,693.0,693.0,2079.0,693.0,1.688888888888889,1.688888888888889,5.066666666666667,1.688888888888889,0.0020437731111111112,0.0020437731111111112,0.006131319333333333,0.0020437731111111112,0.006259127777777778,0.006259127777777778,0.01877738333333333,0.006259127777777778,96.75785776302641,116.51683420798511,329.7915261789966,109.93050872633222,708.0408399872882,720.900969046987,2149.8427780812626,716.6142593604209,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,Los Angeles,CA,2014.0,2022.0,3,3SG 2x2,3,1,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,5.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,1047.0,1047.0,1047.0,80.0,80.0,80.0,0,1,1,1,1,1,9,1121.6666666666667,20407.666666666668,41937.0,13979.0,11597.666666666666,11597.666666666666,34793.0,11597.666666666666,697.0,697.0,2091.0,697.0,1.688888888888889,1.688888888888889,5.066666666666667,1.688888888888889,0.0019977394444444445,0.0019977394444444445,0.005993218333333333,0.0019977394444444445,0.006759749000000001,0.006759749000000001,0.020279247,0.006759749000000001,98.20736441794025,118.26227093412334,334.7319062861868,111.57730209539562,758.657546747187,772.437025856695,2303.5315984605772,767.8438661535256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3468,Los Angeles,CA,2014.0,2021.0,3,3ST 2x2,3,0,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,33.0,746.0,746.0,746.0,725.0,725.0,725.0,0,1,1,0,1,1,8,1064.625,25347.625,51759.875,17253.291666666668,5586.0,5586.0,16758.0,5586.0,2640.0,2640.0,7920.0,2640.0,1.7000000000000002,1.7000000000000002,5.1000000000000005,1.7000000000000002,0.008700558375,0.008700558375,0.026101675125,0.008700558375,0.01395584725,0.01395584725,0.04186754175,0.01395584725,123.96649561879265,151.24059460024765,426.44768481928793,142.14922827309596,494.6653321712043,503.6499269202793,1501.9651860117629,500.655062003921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,Los Angeles,CA,2014.0,2021.0,3,3ST 2x2,3,0,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,33.0,764.0,764.0,764.0,750.0,750.0,750.0,0,1,1,0,1,1,8,1064.625,25347.625,51759.875,17253.291666666668,5793.625,5793.625,17380.875,5793.625,2740.0,2740.0,8220.0,2740.0,1.7000000000000002,1.7000000000000002,5.1000000000000005,1.7000000000000002,0.008539701875,0.008539701875,0.025619105625,0.008539701875,0.013937990625,0.013937990625,0.041813971875,0.013937990625,122.770089848281,149.7812647503656,422.33261934901225,140.77753978300407,495.7257330770922,504.72958786278457,1505.1849088026613,501.7283029342204,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3638,Los Angeles,CA,2018.0,2022.0,3,3ST 2x2,3,0,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,30.0,532.0,532.0,532.0,706.0,706.0,706.0,0,1,1,0,1,1,5,1125.0,31722.4,60663.0,20220.999999999996,8709.4,8709.4,26128.2,8709.4,405.0,405.0,1215.0,405.0,1.6400000000000001,1.6400000000000001,4.920000000000001,1.6400000000000001,0.0055761322,0.0055761322,0.0167283966,0.0055761322,0.0009691844,0.0009691844,0.0029075532,0.0009691844,122.05290573696084,150.116379807008,420.9545373714012,140.31817912380038,498.06058980181604,507.10685253507324,1512.2742948719626,504.0914316239876,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3710,Los Angeles,CA,2014.0,2021.0,3,3ST 2x2,3,1,3,3,0,3,0,0,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,30.0,681.0,681.0,681.0,592.0,592.0,592.0,0,1,1,0,1,1,8,413.625,25347.625,51108.875,17036.291666666664,3779.625,3779.625,11338.875,3779.625,2641.0,2641.0,7923.0,2641.0,1.7000000000000002,1.7000000000000002,5.1000000000000005,1.7000000000000002,0.0106363855,0.0106363855,0.0319091565,0.0106363855,0.015228919375,0.015228919375,0.045686758125,0.015228919375,131.7965954918575,161.14674950254897,447.15336466478846,149.05112155492947,446.8167929961289,454.93231585788106,1356.681424711891,452.22714157063035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,Los Angeles,CA,2017.0,2022.0,4,4ST 2x2,4,2,4,4,0,4,0,2,0,2,0,0,2,1,2,0,25.0,40.0,130.0,2.0,5.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,100.0,351.0,351.0,351.0,567.0,567.0,567.0,1,1,1,0,1,1,6,15911.166666666666,32176.5,96175.33333333333,24043.833333333332,15103.0,15103.0,60412.0,15103.0,1712.0,1712.0,6848.0,1712.0,1.6666666666666667,1.6666666666666667,6.666666666666667,1.6666666666666667,0.00047830649999999996,0.00047830649999999996,0.0019132259999999999,0.00047830649999999996,0.004226560333333333,0.004226560333333333,0.016906241333333332,0.004226560333333333,134.87970609602985,272.3592745281542,694.0876363612614,173.52190909031535,431.2618473868115,808.8515808129815,2480.226856399586,620.0567140998965,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
4201,Los Angeles,CA,2014.0,2020.0,3,3SG 2x2,3,0,3,3,0,3,0,0,0,1,0,0,0,0,0,0,25.0,25.0,75.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,99.0,855.0,855.0,855.0,445.0,445.0,445.0,0,1,1,1,1,1,7,5480.571428571428,19100.571428571428,43681.71428571428,14560.57142857143,23746.85714285714,23746.85714285714,71240.57142857143,23746.85714285714,1617.0,1617.0,4851.0,1617.0,1.7142857142857142,1.7142857142857142,5.142857142857143,1.7142857142857142,0.002001726142857143,0.002001726142857143,0.006005178428571428,0.002001726142857143,0.015639516285714285,0.015639516285714285,0.04691854885714286,0.015639516285714285,118.19744567796513,168.3078395668495,454.8131248116642,151.6043749372214,1179.658448662673,1459.691258085029,4099.04096483273,1366.3469882775769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,Los Angeles,CA,2016.0,2022.0,3,3ST 2x2,2,1,3,3,0,3,0,1,0,1,0,2,0,0,2,0,25.0,35.0,95.0,2.0,5.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,84.0,153.0,153.0,153.0,537.0,537.0,537.0,1,1,1,0,1,1,7,5135.0,27751.0,60637.0,20212.333333333336,9382.42857142857,9382.42857142857,28147.285714285714,9382.42857142857,2439.0,2439.0,7317.0,2439.0,1.6857142857142857,1.6857142857142857,5.057142857142858,1.6857142857142857,0.007880376857142856,0.007880376857142856,0.023641130571428564,0.007880376857142856,0.018782159857142856,0.018782159857142856,0.056346479571428576,0.018782159857142853,183.22048569865686,273.8066959837593,710.6099488608353,236.86998295361178,514.8612309690224,739.4431551741143,1980.556638799224,660.1855462664079,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464,Los Angeles,CA,2014.0,2022.0,4,4ST 2x2,4,0,4,4,0,4,0,0,0,2,0,2,0,0,0,0,25.0,35.0,120.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,52.0,598.0,598.0,598.0,122.0,122.0,122.0,0,1,1,1,1,1,9,19579.444444444445,31080.0,101318.88888888889,25329.722222222223,14543.444444444445,14543.444444444445,58173.77777777778,14543.444444444445,2444.0,2444.0,9776.0,2444.0,1.688888888888889,1.688888888888889,6.755555555555556,1.688888888888889,0.008501289,0.008501289,0.034005156,0.008501289,0.005254802888888889,0.005254802888888889,0.021019211555555556,0.005254802888888889,149.01108803538705,159.79607599000818,617.6143280507904,154.4035820126976,998.7182325683971,1016.8579282465931,4031.1523216299806,1007.7880804074952,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
4662,Los Angeles,CA,2014.0,2022.0,3,3SG 2x2,3,1,3,3,0,3,0,2,0,1,0,2,0,0,0,0,25.0,35.0,95.0,2.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,33.0,33.0,99.0,242.0,242.0,242.0,158.0,158.0,158.0,1,1,1,1,1,1,9,4816.666666666667,24271.0,53358.666666666664,17786.222222222226,19833.88888888889,19833.88888888889,59501.666666666664,19833.88888888889,1268.0,1268.0,3804.0,1268.0,1.688888888888889,1.688888888888889,5.066666666666667,1.688888888888889,0.021116007111111113,0.021116007111111113,0.06334802133333334,0.021116007111111113,0.015757224222222223,0.015757224222222223,0.04727167266666667,0.015757224222222223,186.19306672032187,244.7001635092491,643.6573490087341,214.55244966957804,1009.0570996045021,1226.3181791448142,3406.5605988299235,1135.5201996099745,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
